,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
80,org::eclipse::mylyn::internal::jira::core::JiraTaskDataHandler ,5,2,0,0,2,6,0,0,3,59,26,9.83333,133,86,22.1667,-74,10,-12.3333,114.571,2.39709,2.50133,0.0524406,0.00563173,0.0659294,0.00326696,65,2,5,62,780,0,12,0,1090,40,17,12,24,0,16,851,222,0,0,0,0,0, 
81,org::eclipse::mylyn::internal::trac::ui::TracImages ,6,1,0,0,4,9,0,0,2,19,5,2.11111,16,5,1.77778,3,4,0.333333,95.5714,59.2406,6.70477,0.00233006,0.163721,9.259030000000001,0.2626,2,1,0,2,1,0,4,0,19,2,9,1,2,0,0,11,4,0,0,0,0,0, 
82,org::eclipse::mylyn::internal::tasks::core::LocalTask ,7,2,0,0,5,13,0,0,3,29,6,2.23077,21,4,1.61538,8,5,0.6153850000000001,91.8571,16.9212,6.949610000000001,0.0038618,0.164606,9.26602,0.261867,22,4,22,0,21,0,1,2,21,7,170,0,0,0,7,7,7,0,0,0,0,0, 
83,org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizard ,37,16,0,0,26,45,0,2,3,460,92,10.2222,694,278,15.4222,-234,41,-5.2,139.571,67.8391,23.9028,0.278352,0.235377,9.78508,0.456388,12,1,3,10,21,0,1,0,70,7,0,1,2,0,5,37,12,0,0,0,0,0, 
84,org::eclipse::mylyn::tasks::core::sync::SubmitJob ,8,4,0,0,5,12,0,0,2,65,25,5.41667,25,13,2.08333,40,25,3.33333,46.1429,5.15824,5.52481,0.00982606,0.176574,9.258189999999999,0.333244,10,2,4,6,28,2,1,0,47,8,2,1,0,0,4,23,9,0,0,0,0,0, 
85,org::eclipse::mylyn::internal::tasks::ui::OpenRepositoryTaskJob ,24,10,1,1,15,32,0,0,3,250,77,7.8125,268,73,8.375,-18,69,-0.5625,120.143,65.3257,11.3751,0.0280433,0.215463,9.4685,0.4562020000000001,11,1,2,9,3,0,5,0,60,3,0,5,0,0,3,23,3,0,0,0,0,0, 
86,org::eclipse::mylyn::wikitext::ui::annotation::TitleAnnotation ,4,4,0,0,0,5,1,0,2,7,4,1.4,6,4,1.2,1,1,0.2,32.7143,9.55102,1.49003,0.00136379,0.04351790000000001,0.121386,0.116244,2,1,2,0,3,0,2,0,10,3,0,1,0,0,3,4,3,0,0,0,0,0, 
87,org::eclipse::mylyn::internal::context::ui::BrowseFilteredListener ,14,7,0,0,8,21,0,0,2,222,55,10.5714,171,33,8.14286,51,28,2.42857,139.714,55.9492,13.2689,0.136877,0.180241,9.439789999999999,0.274567,3,1,2,1,55,0,1,0,124,11,9,1,3,0,8,43,25,0,0,0,0,0, 
88,org::eclipse::mylyn::internal::bugzilla::core::history::Messages ,1,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,13.1429,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,3,0,3,1,0,1,0,2,1,2,1,0,0,0,0,0, 
89,org::eclipse::mylyn::internal::wikitext::twiki::core::token::ImpliedEmailLinkReplacementToken ,2,1,0,0,0,4,1,0,1,13,10,3.25,3,2,0.75,10,10,2.5,23.8571,13.5494,0.0,0.0,0.0,0.0,0.0,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,0,0,0,0,0, 
90,org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaCcAttributeEditor ,4,2,0,0,3,4,0,0,2,8,4,2.0,4,2,1.0,4,3,1.0,41.2857,7.964289999999999,3.37801,0.00157772,0.154967,9.16485,0.247924,4,2,0,4,1,0,2,0,54,2,32,2,0,0,2,21,4,0,0,0,0,0, 
91,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::AbstractResourceHyperlinkExtension ,2,1,0,0,1,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1.0,33.8571,7.31429,1.84703,0.00132824,0.136921,9.09329,0.175609,4,1,0,4,21,2,1,0,50,7,10,0,2,0,1,32,11,0,0,0,0,0, 
92,org::eclipse::mylyn::internal::context::core::InteractionContextRelation ,7,2,0,0,3,9,0,0,2,20,5,2.22222,20,5,2.22222,0,3,0.0,94.2857,34.0357,6.61084,0.00447228,0.156796,9.24227,0.225424,5,2,4,2,28,0,5,0,29,8,15,5,0,0,8,12,8,0,0,0,0,0, 
93,org::eclipse::mylyn::internal::tasks::ui::commands::NewSubTaskHandler ,3,1,0,0,2,4,0,0,2,5,4,1.25,3,1,0.75,2,3,0.5,49.0,25.9429,3.32672,0.00101015,0.149833,9.153939999999999,0.227553,2,1,0,2,0,0,0,0,17,1,0,0,0,0,1,9,4,0,0,0,0,0, 
94,org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkInternalReplacementToken ,3,3,0,0,0,3,0,0,2,8,4,2.66667,8,4,2.66667,0,0,0.0,32.7143,7.285710000000001,1.49003,0.00136379,0.04351790000000001,0.121386,0.116244,1,2,1,0,6,0,0,0,9,4,22,0,0,0,1,5,3,0,0,0,0,0, 
95,org::eclipse::mylyn::internal::jira::core::model::Comment ,8,3,0,0,5,11,0,0,2,55,28,5.0,37,22,3.36364,18,11,1.63636,110.714,71.3351,7.25135,0.00754842,0.160878,9.2655,0.240562,3,1,3,0,66,0,6,0,35,12,18,6,0,0,12,12,12,0,0,0,0,0, 
96,org::eclipse::mylyn::internal::sandbox::ui::actions::LinkActiveSearchWithEditorAction ,5,1,0,0,4,8,0,0,2,13,4,1.625,9,4,1.125,4,3,0.5,48.8571,11.4725,4.7898,0.00170794,0.16288,9.21441,0.279805,2,1,1,1,21,0,4,0,38,7,0,3,0,0,7,14,8,0,0,0,0,0, 
97,org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskListSortDialog ,7,4,1,0,4,7,1,0,3,53,29,7.57143,277,251,39.5714,-224,14,-32.0,44.7143,27.5337,3.4091,0.00199842,0.153414,9.16273,0.242476,3,2,1,2,1,0,0,0,12,2,7,0,0,0,1,7,2,0,0,0,0,0, 
98,org::eclipse::mylyn::examples::monitor::study::MylynUserStudyExamplePlugin ,7,2,0,0,6,7,0,0,2,43,27,6.14286,33,24,4.71429,10,4,1.42857,88.0,35.0266,6.04101,0.0132887,0.165069,9.24835,0.279195,4,1,0,4,10,0,3,0,27,5,0,2,0,0,5,14,5,0,0,0,0,0, 
99,org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerRepositorySettingsPage ,1,1,1,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,4,10,0,3,25,26,5,78,3,0,0,2,10,7,1,1,0,0,0, 
100,org::eclipse::mylyn::zest::core::viewers::internal::GraphItemStyler ,4,3,0,0,0,9,0,1,1,96,48,10.6667,84,48,9.33333,12,5,1.33333,103.714,3.6994,5.80097,0.0165801,0.0162001,0.161968,0.0185564,9,1,1,8,10,0,0,0,201,5,9,0,3,0,2,79,41,0,0,0,0,0, 
101,org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaKeywordAttributeEditor ,3,1,0,0,3,5,0,0,2,23,11,4.6,3,1,0.6,20,10,4.0,42.0,4.0559,3.4091,0.0023733,0.153414,9.16273,0.242476,2,2,0,2,3,0,1,0,64,3,32,1,0,0,2,12,8,0,0,0,0,0, 
102,org::eclipse::mylyn::wikitext::core::parser::markup::Processor ,4,3,0,0,1,5,1,0,2,24,14,4.8,7,5,1.4,17,13,3.4,32.7143,18.119,1.49003,0.00221617,0.04351790000000001,0.121386,0.116244,52,1,50,2,36,2,4,0,45,9,18,0,0,0,8,15,13,0,0,0,0,0, 
103,org::eclipse::mylyn::internal::tasks::ui::commands::TaskListToolTipHandler ,3,0,0,0,1,4,0,0,2,6,4,1.5,3,1,0.75,3,3,0.75,44.0,24.119,1.84703,0.000948744,0.136921,9.09329,0.175609,2,2,0,2,0,0,0,0,13,1,1,0,0,0,0,9,3,0,0,0,0,0, 
104,org::eclipse::mylyn::internal::wikitext::ui::util::HyperlinkDetectorDelegate ,1,1,0,0,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,3.85714,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,15,0,6,0,45,6,9,6,0,0,6,12,14,0,0,0,0,0, 
105,org::eclipse::mylyn::tasks::core::data::AbstractTaskAttachmentSource ,3,1,0,0,3,4,0,0,2,7,4,1.75,2,1,0.5,5,3,1.25,45.8571,18.2857,3.26838,0.00140249,0.155894,9.16383,0.24972,7,1,7,0,15,4,0,0,0,6,9,0,0,0,6,6,0,0,0,0,0,0, 
106,org::eclipse::mylyn::internal::bugzilla::ui::wizard::WizardAttributesPage ,2,0,0,0,1,4,0,1,2,10,10,2.5,2,2,0.5,8,8,2.0,164.0,6.857139999999999,1.28671,0.0507681,0.00193493,0.0306552,0.000184192,0,2,0,0,0,0,1,17,5,1,12,1,0,0,1,2,1,0,0,0,0,0, 
107,org::eclipse::mylyn::internal::wikitext::core::parser::builder::Messages ,1,1,0,0,0,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0.0,19.8571,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,0,0,0,0,0, 
108,org::eclipse::mylyn::context::ui::AbstractAutoFocusViewAction ,20,9,2,0,12,23,0,0,3,92,20,4.0,94,48,4.086959999999999,-2,7,-0.0869565,91.0,30.3292,14.8014,0.0165028,0.219826,9.55998,0.459759,4,2,0,4,6,3,2,8,37,4,25,2,1,0,3,13,6,0,0,0,0,0, 
109,org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::TWikiMarkupTaskEditorExtension ,2,1,0,0,0,2,0,0,1,2,2,1.0,2,2,1.0,0,0,0.0,14.7143,7.57143,0.0,0.0,0.0,0.0,0.0,1,3,0,1,0,0,0,1,3,1,21,0,0,0,1,3,1,0,0,0,0,0, 
110,org::eclipse::mylyn::internal::bugzilla::ui::BugzillaHyperLink ,9,4,0,0,4,12,0,0,2,13,2,1.08333,14,2,1.16667,-1,0,-0.08333330000000001,154.143,30.5824,8.102739999999999,0.0101074,0.0164856,0.207883,0.00707136,0,1,0,0,10,0,4,0,37,5,9,4,0,0,5,7,6,0,0,0,0,0, 
111,org::eclipse::mylyn::context::ui::AbstractFocusViewAction ,29,15,4,0,22,40,0,0,2,397,63,9.925,234,28,5.85,163,63,4.075,91.0,38.4887,14.923,0.0705046,0.256853,9.63668,0.557703,26,1,17,9,351,6,17,0,270,27,0,9,2,0,13,147,71,1,0,0,0,1, 
112,org::eclipse::mylyn::internal::java::ui::InterestUpdateDeltaListener ,13,3,0,0,8,14,0,1,2,54,18,3.85714,40,7,2.85714,14,13,1.0,92.4286,25.8492,11.1073,0.0094119,0.196701,9.42768,0.384907,6,1,2,4,15,0,1,0,75,6,9,1,3,0,3,34,16,0,0,0,0,0, 
113,org::eclipse::mylyn::internal::tasks::ui::AddExistingTaskJob ,35,12,2,1,21,51,1,3,3,187,59,3.66667,172,41,3.37255,15,18,0.294118,120.571,53.1199,20.5668,0.0771603,0.240608,9.72524,0.484382,7,1,3,4,1,0,3,0,68,2,0,3,0,0,2,10,4,1,1,0,0,0, 
114,org::eclipse::mylyn::internal::bugzilla::core::BugzillaVersion ,2,2,0,0,0,4,0,0,2,27,16,6.75,5,2,1.25,22,14,5.5,6.714289999999999,2.56614,0.0,0.0,0.0,0.0,0.0,8,1,5,3,21,0,10,0,76,7,18,5,2,0,5,24,27,1,1,0,0,0, 
115,org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPage ,3,2,0,0,3,4,0,0,2,7,4,1.75,4,2,1.0,3,3,0.75,39.5714,14.449,1.84703,0.00132824,0.136921,9.09329,0.175609,7,3,1,6,6,0,1,16,39,4,48,1,0,0,1,22,6,1,0,0,0,0, 
116,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProjectRole ,7,4,1,1,5,9,0,0,2,189,162,21.0,206,179,22.8889,-17,7,-1.88889,110.714,24.5745,5.94514,0.0143393,0.153982,9.221219999999999,0.218565,4,1,2,2,66,0,6,0,70,12,18,6,0,0,12,28,32,0,0,0,0,0, 
117,org::eclipse::mylyn::context::tests::support::ResourceHelper ,7,2,0,0,6,9,0,2,2,23,11,2.55556,18,6,2.0,5,5,0.555556,131.714,58.3975,7.65102,0.00309046,0.03406219999999999,0.241727,0.094682,6,1,2,4,10,0,2,0,89,5,9,2,2,0,3,27,12,0,0,0,0,0, 
118,org::eclipse::mylyn::internal::tasks::ui::editors::EditorBusyIndicator ,6,1,0,0,4,9,0,0,2,86,67,9.55556,126,119,14.0,-40,7,-4.44444,90.4286,25.6213,6.098,0.0719537,0.16052,9.23881,0.251343,4,1,2,3,6,0,5,0,49,4,9,4,1,0,3,17,14,0,0,0,0,0, 
119,org::eclipse::mylyn::internal::team::ui::actions::ApplyPatchAction ,17,4,0,0,9,29,0,0,3,318,47,10.9655,341,47,11.7586,-23,18,-0.793103,122.857,18.9618,13.8911,0.125593,0.200104,9.49155,0.369967,3,1,0,3,6,0,1,0,29,4,0,1,0,0,3,12,6,0,0,0,0,0, 
120,org::eclipse::mylyn::tasks::ui::editors::BrowserFormPage ,7,1,0,0,3,8,0,0,2,43,24,5.375,12,5,1.5,31,19,3.875,50.5714,18.6213,6.08461,0.0126402,0.19596,9.30866,0.385984,9,1,4,5,10,1,2,0,55,5,0,1,0,0,3,24,8,0,0,0,0,0, 
121,org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchQuickView ,4,2,0,0,2,6,0,0,2,8,5,1.33333,6,2,1.0,2,3,0.333333,48.8571,19.125,3.30169,0.00147135,0.149185,9.15207,0.224546,10,1,2,9,406,0,21,0,556,29,9,21,22,0,7,121,68,0,0,0,0,0, 
122,org::eclipse::mylyn::zest::core::viewers::AbstractZoomableViewer ,0,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,103.714,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,2,1,1,0,0,8,2,0,0,0,0,1,8,2,0,0,0,0,0, 
123,org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingMarkupToEclipseToc ,2,2,0,0,0,4,1,0,2,6,4,1.5,2,1,0.5,4,4,1.0,32.7143,19.0476,1.49003,0.000340949,0.04351790000000001,0.121386,0.116244,3,2,1,2,1,0,0,0,9,2,21,0,0,0,1,4,3,0,0,0,0,0, 
124,org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryQueryWizard ,5,3,0,0,5,6,0,0,2,8,4,1.33333,9,5,1.5,-1,3,-0.166667,44.5714,10.0357,4.81344,0.0027058,0.170646,9.229569999999999,0.309565,7,1,0,7,3,0,4,0,30,3,0,1,0,0,3,14,8,0,0,0,0,0, 
125,org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorWizard ,7,1,0,0,2,11,0,0,2,31,17,2.81818,20,10,1.81818,11,7,1.0,42.8571,8.884789999999999,4.15475,0.00397534,0.162734,9.19857,0.279504,5,1,1,5,3,0,5,0,20,3,0,5,0,0,3,12,4,0,0,0,0,0, 
126,org::eclipse::mylyn::internal::web::ui::WebResource ,3,1,0,0,2,5,0,0,2,22,16,4.4,23,17,4.6,-1,3,-0.2,92.4286,17.539,3.17351,0.00226003,0.140881,9.13106,0.180758,7,1,5,2,36,3,1,0,22,9,19,0,0,0,8,13,7,0,0,0,0,0, 
127,org::eclipse::mylyn::internal::tasks::ui::workingsets::WorkingSetLabelComparator ,2,1,0,0,1,3,0,0,2,5,4,1.66667,3,2,1.0,2,2,0.666667,55.5714,29.0286,1.84703,0.00151799,0.136921,9.09329,0.175609,1,1,0,1,1,0,0,0,3,2,9,0,0,0,2,5,1,0,0,0,0,0, 
128,org::eclipse::mylyn::tasks::core::sync::SubmitJobEvent ,3,2,0,0,3,5,0,0,2,14,8,2.8,2,1,0.4,12,8,2.4,46.1429,12.4184,4.748069999999999,0.00282514,0.168807,9.22447,0.301664,2,1,2,0,1,0,1,0,6,2,9,1,0,0,2,2,2,0,0,0,0,0, 
129,org::eclipse::mylyn::internal::tasks::ui::util::AttachmentUtil ,7,3,1,1,4,10,0,0,2,78,39,7.8,244,71,24.4,-166,18,-16.6,39.5714,9.99817,3.08906,0.05070180000000001,0.156012,9.15957,0.247042,49,1,18,31,45,0,5,0,194,10,9,3,0,0,10,119,24,1,0,0,0,0, 
130,org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlStartTagPhraseModifier ,5,5,0,0,0,7,1,0,2,26,11,3.71429,5,2,0.714286,21,10,3.0,32.7143,13.5549,3.33706,0.00295888,0.180438,9.21468,0.291852,1,2,1,0,6,0,1,0,12,4,22,1,0,0,1,5,4,0,0,0,0,0, 
131,org::eclipse::mylyn::internal::jira::core::model::LinkType ,4,2,0,0,3,6,0,0,1,9,5,1.5,8,4,1.33333,1,4,0.166667,110.714,62.9365,3.91697,0.00233123,0.143116,9.15227,0.183733,0,1,0,0,45,0,6,0,30,10,18,6,0,0,10,10,10,0,0,0,0,0, 
132,org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryCompletionProcessor ,13,3,0,0,6,21,1,0,3,309,217,14.7143,140,74,6.66667,169,143,8.04762,53.7143,3.23347,7.42177,0.0469736,0.187057,9.3242,0.372948,15,1,3,13,45,0,5,0,107,10,9,5,1,0,9,41,11,0,0,0,0,0, 
133,org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetUpdater ,22,11,1,1,12,37,0,1,3,395,94,10.6757,186,47,5.02703,209,92,5.64865,91.2857,16.9031,11.6079,0.08715880000000001,0.197287,9.44018,0.380749,16,1,4,12,91,0,2,0,159,14,10,1,3,1,11,80,45,1,0,0,0,0, 
134,org::eclipse::mylyn::internal::wikitext::ui::editor::help::Messages ,1,1,0,0,0,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0.0,19.8571,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,0,0,0,0, 
135,org::eclipse::mylyn::internal::web::ui::WebResourceUiBridge ,12,5,1,1,7,18,0,0,2,55,12,3.05556,61,9,3.38889,-6,8,-0.333333,145.857,46.3273,10.9786,0.0183597,0.16572,9.35234,0.233522,5,2,0,5,21,0,0,0,29,7,16,0,0,0,7,12,10,0,0,0,0,0, 
136,org::eclipse::mylyn::internal::web::tasks::WebRepositoryConnector ,44,23,1,1,22,61,3,0,4,628,122,10.2951,473,152,7.7541,155,31,2.54098,92.4286,33.4472,14.6318,0.142129,0.243954,9.60095,0.530327,36,2,6,30,435,0,23,0,457,30,36,3,9,0,21,255,93,0,0,0,0,0, 
137,org::eclipse::mylyn::internal::tasks::core::AutomaticRepositoryTaskContainer ,3,0,0,0,1,4,0,0,2,7,4,1.75,4,2,1.0,3,3,0.75,37.0,16.3265,1.84703,0.000948744,0.136921,9.09329,0.175609,5,4,3,2,36,2,2,0,24,9,51,1,0,0,8,14,7,0,0,0,0,0, 
138,org::eclipse::mylyn::tasks::ui::wizards::RepositoryQueryWizard ,7,5,0,0,5,8,0,0,3,27,13,3.375,16,5,2.0,11,9,1.375,44.5714,9.59788,4.17741,0.00219291,0.160399,9.19476,0.270741,15,1,5,10,6,1,1,0,41,4,0,1,0,0,4,23,8,0,0,0,0,0, 
139,org::eclipse::mylyn::internal::wikitext::textile::core::block::QuoteBlock ,3,3,0,0,0,3,0,0,2,18,16,6.0,12,10,4.0,6,6,2.0,32.7143,2.95238,1.49003,0.00443233,0.04351790000000001,0.121386,0.116244,9,3,1,8,6,0,8,4,66,4,43,7,0,0,4,28,16,0,0,0,0,0, 
140,org::eclipse::mylyn::internal::tasks::core::RepositoryPerson ,3,1,0,0,2,4,0,0,2,6,4,1.5,3,1,0.75,3,3,0.75,45.2857,23.619,1.84703,0.000948744,0.136921,9.09329,0.175609,2,1,2,1,28,0,3,0,29,8,15,3,0,0,8,14,9,0,0,0,0,0, 
141,org::eclipse::mylyn::internal::team::ui::properties::TeamPropertiesLinkProvider ,7,1,0,0,5,8,0,0,3,18,5,2.25,11,3,1.375,7,4,0.875,71.7143,33.2063,7.653960000000001,0.00390491,0.184821,9.32519,0.359102,5,1,4,1,6,0,1,0,41,4,9,1,0,0,4,19,10,0,0,0,0,0, 
142,org::eclipse::mylyn::internal::tasks::core::UnmatchedTaskContainer ,7,1,0,0,3,10,0,0,2,21,8,2.1,63,36,6.3,-42,3,-4.2,60.0,27.1292,5.9245,0.0214054,0.179094,9.27239,0.337168,3,5,3,0,3,0,2,1,9,3,60,0,0,0,2,3,3,0,0,0,0,0, 
143,org::eclipse::mylyn::internal::ide::ui::IdeUiBridgePlugin ,10,4,1,0,6,15,0,0,2,76,24,5.066669999999999,102,49,6.8,-26,23,-1.73333,92.4286,37.782,9.64396,0.0289457,0.183654,9.36684,0.327882,2,1,2,0,10,0,3,0,15,5,0,1,0,0,5,8,5,0,0,0,0,0, 
144,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupDamagerRepairer ,2,2,0,0,0,2,0,0,1,3,3,1.5,3,3,1.5,0,0,0.0,32.7143,1.71429,1.49003,0.00102285,0.04351790000000001,0.121386,0.116244,1,1,1,0,1,0,0,0,6,2,0,0,0,0,2,2,2,0,0,0,0,0, 
145,org::eclipse::mylyn::internal::context::core::InteractionContextExternalizer ,22,10,3,0,14,27,1,1,3,241,45,8.925930000000001,172,26,6.370369999999999,69,43,2.55556,94.2857,46.0213,14.7303,0.0435583,0.218665,9.55562,0.454431,19,1,2,17,10,0,16,0,86,5,9,0,0,0,4,44,14,0,0,0,0,0, 
146,org::eclipse::mylyn::internal::tasks::core::TaskAttachment ,3,2,0,0,3,6,0,0,2,16,6,2.66667,13,6,2.16667,3,3,0.5,45.2857,7.0,3.39209,0.00240007,0.151673,9.15904,0.235454,8,1,6,2,325,1,13,0,83,26,33,13,0,0,26,29,26,0,0,0,0,0, 
147,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteIssue ,7,4,1,1,5,8,0,0,2,774,734,96.75,876,836,109.5,-102,7,-12.75,110.714,21.4956,5.94514,0.0574516,0.153982,9.221219999999999,0.218565,10,2,2,8,1035,0,23,0,288,46,35,23,0,0,46,159,166,0,0,0,0,0, 
148,org::eclipse::mylyn::internal::tasks::ui::actions::GroupSubTasksAction ,7,3,1,1,5,8,0,0,2,36,12,4.5,33,10,4.125,3,2,0.375,78.8571,32.2937,7.47213,0.0115866,0.177402,9.3062,0.326336,2,1,1,1,1,0,2,0,26,2,0,1,0,0,2,7,2,0,0,0,0,0, 
149,org::eclipse::mylyn::internal::context::ui::commands::CopyContextHandler ,6,2,0,0,4,7,0,0,2,26,13,3.71429,34,18,4.85714,-8,3,-1.14286,43.8571,11.1319,4.17741,0.00386675,0.160399,9.19476,0.270741,7,2,0,7,0,0,1,1,41,1,2,1,0,0,0,18,6,0,0,0,0,0, 
150,org::eclipse::mylyn::tasks::core::data::TaskData ,6,4,0,0,5,13,0,0,2,51,18,3.92308,33,16,2.53846,18,15,1.38462,47.1429,14.2465,6.31013,0.00476112,0.1853,9.29392,0.368531,112,1,110,3,55,0,7,0,41,11,9,7,0,0,11,15,11,0,0,0,0,0, 
151,org::eclipse::mylyn::internal::tasks::bugs::PluginRepositoryMappingManager ,7,0,0,0,2,9,0,0,2,96,51,10.6667,61,22,6.77778,35,29,3.88889,47.5714,16.8557,4.888780000000001,0.0074936,0.166327,9.22338,0.29442,8,1,3,5,28,0,13,0,92,8,9,13,3,0,5,47,17,0,0,0,0,0, 
152,org::eclipse::mylyn::wikitext::core::parser::markup::token::PatternLineBreakReplacementToken ,3,3,0,0,0,6,1,0,2,7,2,1.16667,4,2,0.666667,3,2,0.5,32.7143,13.7959,1.49003,0.00102285,0.04351790000000001,0.121386,0.116244,2,2,1,1,6,0,1,0,12,4,22,1,0,0,1,5,4,0,0,0,0,0, 
153,org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::ParagraphBlock ,4,3,0,0,1,5,0,0,2,27,21,5.4,12,6,2.4,15,17,3.0,32.7143,22.5503,1.49003,0.00170474,0.04351790000000001,0.121386,0.116244,7,3,1,6,15,0,4,4,88,6,43,4,0,0,6,32,25,0,0,0,0,0, 
154,org::eclipse::mylyn::internal::tasks::ui::editors::LongTextAttributeEditor ,8,3,0,0,5,13,0,0,2,30,6,2.30769,16,3,1.23077,14,4,1.07692,61.2857,22.5286,7.50652,0.00478171,0.195488,9.34192,0.401096,4,2,1,3,6,0,0,0,40,4,32,0,0,0,4,23,4,0,0,0,0,0, 
155,org::eclipse::mylyn::internal::wikitext::mediawiki::core::MediaWikiIdGenerationStrategy ,1,1,0,0,0,2,1,0,1,1,1,0.5,1,1,0.5,0,0,0.0,9.85714,1.14286,0.0,0.0,0.0,0.0,0.0,4,2,2,2,3,0,1,0,31,3,10,1,1,0,2,11,3,0,0,0,0,0, 
156,org::eclipse::mylyn::wikitext::textile::core::TextileLanguage ,8,6,0,0,1,12,1,0,2,248,73,20.6667,226,122,18.8333,22,73,1.83333,32.7143,18.3957,3.33706,0.0198786,0.180438,9.21468,0.291852,44,3,17,28,66,0,2,6,120,12,57,2,0,0,6,61,18,1,0,0,0,0, 
157,org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaProposalProcessor ,13,3,0,0,8,16,0,2,2,54,20,3.375,35,5,2.1875,19,16,1.1875,92.5714,58.1799,11.6827,0.00638503,0.193314,9.43398,0.361381,11,1,3,8,15,0,12,0,77,6,9,10,2,0,4,37,21,0,0,0,0,0, 
158,org::eclipse::mylyn::xplanner::wsdl::soap::domain::DomainData ,4,1,0,0,3,6,0,0,2,139,135,23.1667,145,141,24.1667,-6,0,-1.0,93.7143,38.7009,6.45512,0.022349,0.0300186,0.209384,0.084371,20,1,19,1,45,7,5,0,60,10,18,5,0,0,10,19,21,0,0,0,0,0, 
159,org::eclipse::mylyn::internal::bugzilla::core::GzipGetMethod ,11,4,0,0,7,13,0,0,3,57,16,4.38462,96,35,7.38462,-39,7,-3.0,49.8571,8.09774,6.32077,0.0109688,0.180927,9.285969999999999,0.35212,1,1,1,0,3,0,1,0,16,3,0,1,0,0,3,6,4,0,0,0,0,0, 
160,org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlink ,5,2,0,0,3,6,0,0,2,8,4,1.33333,5,2,0.833333,3,3,0.5,90.4286,47.4643,5.00502,0.00167139,0.151836,9.19557,0.218463,1,1,1,0,1,0,0,0,6,2,0,0,0,0,2,3,2,0,0,0,0,0, 
161,org::eclipse::mylyn::internal::tasks::ui::OfflineCachingStorage ,13,4,0,0,11,14,0,1,3,36,9,2.57143,36,9,2.57143,0,5,0.0,91.1429,28.7698,11.5723,0.0101934,0.203127,9.45138,0.405776,5,1,2,5,153,0,8,0,166,18,16,8,6,0,12,81,40,0,0,0,0,0, 
