,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
174,org::eclipse::mylyn::internal::tasks::ui::util::DownloadAttachmentJob , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
175,org::eclipse::mylyn::zest::layouts::algorithms::CompositeLayoutAlgorithm , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
176,org::eclipse::mylyn::internal::tasks::ui::preferences::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
177,org::eclipse::mylyn::internal::provisional::commons::ui::ScalingHyperlink , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
178,org::eclipse::mylyn::internal::jira::core::model::Resolution , 8 , 5 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
179,org::eclipse::mylyn::bugzilla::deprecated::BugzillaRepositoryQuery , 3 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
180,org::eclipse::mylyn::wikitext::core::parser::markup::token::PatternEntityReferenceReplacementToken , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
181,org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizardPage , 29 , 11 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 
182,org::eclipse::mylyn::internal::jira::core::service::JiraClientData , 6 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
183,org::eclipse::mylyn::wikitext::ui::annotation::ClassAnnotation , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
184,org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromMarkerHandler , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
185,org::eclipse::mylyn::internal::jira::core::model::filter::ComponentFilter , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
186,org::eclipse::mylyn::internal::context::ui::ContextUiImages , 14 , 7 , 1 , 1 , 7 , 2 , 2 , 0 , 0 , 0 , 
187,org::eclipse::mylyn::internal::tasks::core::DefaultTaskMapping , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
188,org::eclipse::mylyn::internal::tasks::ui::commands::OpenSelectedTaskHandler , 5 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
189,org::eclipse::mylyn::internal::tasks::ui::ComboSelectionDialog , 5 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
190,org::eclipse::mylyn::internal::tasks::ui::actions::CompareAttachmentsAction , 12 , 5 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
191,org::eclipse::mylyn::zest::core::viewers::internal::AbstractStructuredGraphViewer , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
192,org::eclipse::mylyn::internal::tasks::core::OfflineDataStore , 11 , 3 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
193,org::eclipse::mylyn::wikitext::core::parser::builder::MultiplexingDocumentBuilder , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
194,org::eclipse::mylyn::internal::wikitext::tasks::ui::actions::ToggleActiveFoldingEditorActionDelegate , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
195,org::eclipse::mylyn::internal::web::tasks::WebContentProposalProvider , 4 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
196,org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextTasksUiPlugin , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
197,org::eclipse::mylyn::internal::tasks::ui::ScheduleDatePicker , 11 , 4 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
198,org::eclipse::mylyn::internal::tasks::core::UncategorizedTaskContainer , 7 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
199,org::eclipse::mylyn::internal::tasks::ui::editors::PreviewAttributeEditor , 12 , 4 , 1 , 0 , 8 , 1 , 1 , 0 , 0 , 0 , 
200,org::eclipse::mylyn::wikitext::core::validation::DocumentLocalReferenceValidationRule , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
201,org::eclipse::mylyn::internal::bugzilla::ui::actions::AddFavoriteAction , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
202,org::eclipse::mylyn::internal::sandbox::dev::MylynDevPlugin , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
203,org::eclipse::mylyn::internal::sandbox::ui::views::ContextHierarchyView , 7 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
204,org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditorFactory , 4 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
205,org::eclipse::mylyn::internal::bugzilla::core::BugzillaAttributeMapper , 13 , 11 , 0 , 0 , 9 , 1 , 1 , 0 , 0 , 0 , 
206,org::eclipse::mylyn::internal::tasks::ui::util::TaskDataSnapshotOperation , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
207,org::eclipse::mylyn::internal::sandbox::ui::views::RelatedElementsPopupDialog , 8 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
208,org::eclipse::mylyn::internal::tasks::ui::actions::AddRepositoryAction , 22 , 9 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 0 , 
209,org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryConnector , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
210,org::eclipse::mylyn::internal::context::ui::wizards::ContextRetrieveWizard , 13 , 7 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
211,org::eclipse::mylyn::zest::core::widgets::internal::GraphLabel , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
212,org::eclipse::mylyn::internal::pde::ui::PdeUiBridge , 14 , 3 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
213,org::eclipse::mylyn::internal::tasks::ui::util::TaskDataExportOperation , 12 , 5 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
214,org::eclipse::mylyn::internal::sandbox::ui::actions::ToggleRelationshipProviderAction , 6 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
215,org::eclipse::mylyn::internal::jira::core::JiraFieldData , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
216,org::eclipse::mylyn::internal::wikitext::textile::core::validation::TextileReferenceValidationRule , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
217,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorCommentPart , 30 , 14 , 0 , 0 , 16 , 1 , 1 , 0 , 0 , 0 , 
218,org::eclipse::mylyn::internal::context::ui::wizards::Messages , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
219,org::eclipse::mylyn::internal::java::ui::editor::AbstractEditorHyperlinkDetector , 4 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
220,org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::QuoteBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
221,org::eclipse::mylyn::internal::sandbox::ui::actions::OpenActiveSearchQuickView , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
222,org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::Messages , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
223,org::eclipse::mylyn::internal::web::tasks::WebConnectorUi , 12 , 7 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
224,org::eclipse::mylyn::internal::jira::core::JiraClientFactory , 11 , 6 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
225,org::eclipse::mylyn::internal::jira::core::service::web::JiraWebSessionCallback , 14 , 9 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
226,org::eclipse::mylyn::internal::context::ui::actions::FocusTaskListAction , 23 , 7 , 2 , 1 , 13 , 1 , 0 , 1 , 0 , 1 , 
227,org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToDocbookTask , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
228,org::eclipse::mylyn::internal::tasks::ui::properties::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
229,org::eclipse::mylyn::tasks::ui::SynchronizeChangedTasksJob , 4 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
230,org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::BangEscapeToken , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
231,org::eclipse::mylyn::internal::tasks::ui::ScheduleTaskMenuContributor , 35 , 21 , 1 , 1 , 21 , 0 , 0 , 0 , 0 , 0 , 
232,org::eclipse::mylyn::internal::jira::core::model::filter::RelativeDateRangeFilter , 6 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
233,org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientManager , 22 , 15 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 0 , 
234,org::eclipse::mylyn::internal::tasks::core::TaskRepositoriesExternalizer , 17 , 7 , 1 , 1 , 12 , 0 , 0 , 0 , 0 , 0 , 
235,org::eclipse::mylyn::internal::tasks::ui::TasksReminderDialog , 12 , 4 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
236,org::eclipse::mylyn::internal::monitor::ui::WorkbenchUserActivityMonitor , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
237,org::eclipse::mylyn::internal::wikitext::ui::util::css::SparseCharSequence , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
238,org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::EscapePhraseModifier , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
239,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorActionPart , 28 , 15 , 1 , 1 , 15 , 3 , 3 , 0 , 0 , 0 , 
240,org::eclipse::mylyn::zest::layouts::constraints::BasicEdgeConstraints , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
241,org::eclipse::mylyn::internal::jira::core::wsdl::soap::RemoteValidationException , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
242,org::eclipse::mylyn::internal::sandbox::ui::IncomingTaskListContentProvider , 9 , 4 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
243,org::eclipse::mylyn::internal::tasks::ui::actions::CloneTaskAction , 17 , 6 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
244,org::eclipse::mylyn::tasks::ui::TaskHyperlink , 11 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
245,org::eclipse::mylyn::internal::resources::ui::ResourcesUiPreferenceInitializer , 10 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
246,org::eclipse::mylyn::internal::compatibility::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
247,org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskDataHandler , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
248,org::eclipse::mylyn::internal::tasks::core::DateRange , 12 , 9 , 1 , 1 , 7 , 0 , 0 , 0 , 0 , 0 , 
249,org::eclipse::mylyn::internal::web::ui::WebUiUtil , 9 , 5 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
250,org::eclipse::mylyn::internal::jira::core::service::web::JiraWebClient , 18 , 13 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
251,org::eclipse::mylyn::internal::bugzilla::core::BugzillaQueryHit , 8 , 5 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
252,org::eclipse::mylyn::internal::context::core::SaxContextContentHandler , 20 , 9 , 1 , 0 , 11 , 1 , 1 , 0 , 0 , 0 , 
253,org::eclipse::mylyn::internal::tasks::ui::commands::RemoteTaskSelectionDialog , 34 , 13 , 2 , 1 , 21 , 0 , 0 , 0 , 0 , 0 , 
254,org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotificationQueryIncoming , 6 , 1 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
255,org::eclipse::mylyn::wikitext::tests::ClassTraversal , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
256,org::eclipse::mylyn::internal::trac::ui::TracSearchHandler , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
257,org::eclipse::mylyn::tasks::core::TaskRepository , 66 , 36 , 2 , 0 , 36 , 1 , 1 , 0 , 0 , 0 , 
258,org::eclipse::mylyn::internal::jira::core::JiraField , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
259,org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareStructureCreator , 3 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
260,org::eclipse::mylyn::internal::jira::core::wsdl::soap::RemoteException , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
261,org::eclipse::mylyn::internal::bugzilla::core::SaxMultiBugReportContentHandler , 35 , 20 , 2 , 2 , 23 , 1 , 0 , 0 , 0 , 1 , 
262,org::eclipse::mylyn::internal::tasks::ui::wizards::NewQueryWizard , 13 , 4 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
263,org::eclipse::mylyn::internal::wikitext::ui::util::WikiTextUiResources , 2 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
264,org::eclipse::mylyn::internal::jira::core::model::IssueLink , 5 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
265,org::eclipse::mylyn::internal::jira::core::model::IssueType , 10 , 6 , 1 , 1 , 7 , 0 , 0 , 0 , 0 , 0 , 
266,org::eclipse::mylyn::internal::tasks::bugs::AttributeTaskMapper , 13 , 5 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 
267,org::eclipse::mylyn::internal::tasks::ui::util::SelectionProviderAdapter , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
268,org::eclipse::mylyn::internal::tasks::ui::editors::ContentOutlineTools , 7 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
269,org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapServiceLocator , 4 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
270,org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchOperation , 4 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
271,org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::DndConfigurationStrategy , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
272,org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerUserStoryEditor , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
273,org::eclipse::mylyn::internal::sandbox::ui::JavaContextLabelProvider , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
274,org::eclipse::mylyn::internal::tasks::ui::actions::TaskDeactivateAction , 21 , 8 , 1 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 
275,org::eclipse::mylyn::internal::tasks::ui::actions::AbstractTaskRepositoryAction , 10 , 4 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
276,org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesTableLabelProvider , 2 , 2 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
277,org::eclipse::mylyn::internal::tasks::ui::TaskArchiveFilter , 11 , 5 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
278,org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTipHandler , 40 , 15 , 2 , 1 , 14 , 0 , 0 , 0 , 0 , 0 , 
279,org::eclipse::mylyn::internal::tasks::ui::actions::CommentActionGroup , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
280,org::eclipse::mylyn::internal::tasks::core::data::TaskDataState , 7 , 4 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
281,org::eclipse::mylyn::internal::tasks::ui::actions::TaskListSortAction , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
282,org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeAllAction , 7 , 3 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
283,org::eclipse::mylyn::wikitext::core::parser::LinkAttributes , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
284,org::eclipse::mylyn::internal::jira::core::model::ServerInfo , 8 , 3 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
285,org::eclipse::mylyn::internal::monitor::usage::editors::UsageSummaryReportEditorPart , 14 , 5 , 1 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
286,org::eclipse::mylyn::internal::sandbox::dev::IntrospectObjectAction , 14 , 4 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
287,org::eclipse::mylyn::internal::wikitext::ui::viewer::AnnotationHyperlinkDetector , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
288,org::eclipse::mylyn::internal::tasks::ui::wizards::NewLocalCategoryWizard , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
289,org::eclipse::mylyn::internal::wikitext::ui::editor::commands::ShowQuickOutlineCommand , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
290,org::eclipse::mylyn::internal::jira::core::model::filter::NobodyFilter , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
291,org::eclipse::mylyn::internal::java::ui::editor::ActiveFoldingListener , 31 , 16 , 0 , 0 , 22 , 2 , 2 , 0 , 0 , 0 , 
292,org::eclipse::mylyn::internal::tasks::ui::util::TaskComparator , 4 , 4 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
293,org::eclipse::mylyn::internal::tests::report::Build , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
294,org::eclipse::mylyn::zest::layouts::constraints::LabelLayoutConstraint , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
295,org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPageFactory , 6 , 1 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
296,org::eclipse::mylyn::internal::context::ui::actions::ContextActiveActionFilter , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
297,org::eclipse::mylyn::internal::context::ui::actions::AbstractInterestManipulationAction , 20 , 10 , 1 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
298,org::eclipse::mylyn::internal::jira::core::TaskSchema , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
299,org::eclipse::mylyn::internal::wikitext::ui::util::css::DescendantSelector , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
300,org::eclipse::mylyn::internal::wikitext::textile::core::block::PreformattedBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
301,org::eclipse::mylyn::internal::java::ui::search::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
302,org::eclipse::mylyn::internal::bugzilla::ui::BugzillaResultMatchAdapter , 10 , 4 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
303,org::eclipse::mylyn::internal::context::ui::preferences::ContextUiPreferencePage , 17 , 5 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
304,org::eclipse::mylyn::internal::monitor::core::collection::DataOverviewCollector , 7 , 3 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
305,org::eclipse::mylyn::internal::web::ui::WebUiBridgePlugin , 15 , 3 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 
306,org::eclipse::mylyn::internal::wikitext::textile::core::validation::Messages , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
307,org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPageFactory , 14 , 6 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
308,org::eclipse::mylyn::internal::sandbox::dev::InterestDecrementAction , 3 , 1 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
309,upload::UsageAnalysis , 6 , 3 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
310,org::eclipse::mylyn::internal::tasks::core::TaskActivityUtil , 15 , 8 , 1 , 1 , 9 , 0 , 0 , 0 , 0 , 0 , 
311,org::eclipse::mylyn::internal::context::ui::actions::TaskContextAction , 9 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
312,org::eclipse::mylyn::internal::resources::ui::ResourceChangeMonitor , 19 , 7 , 2 , 0 , 13 , 0 , 0 , 0 , 0 , 0 , 
313,org::eclipse::mylyn::wikitext::core::parser::markup::Block , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
314,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlink , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
315,org::eclipse::mylyn::internal::xplanner::core::Messages , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
316,org::eclipse::mylyn::internal::jira::core::service::FilterDefinitionConverter , 1 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 1 , 
317,org::eclipse::mylyn::internal::team::ui::ContextActiveChangeSetManager , 24 , 9 , 1 , 1 , 15 , 1 , 1 , 0 , 0 , 0 , 
318,org::eclipse::mylyn::internal::trac::core::model::TracSeverity , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
319,org::eclipse::mylyn::internal::trac::ui::TracHyperlinkDetector , 8 , 4 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
320,org::eclipse::mylyn::internal::context::ui::views::ContextNodeOpenListener , 8 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
321,org::eclipse::mylyn::internal::xplanner::core::service::XPlannerService , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
322,org::eclipse::mylyn::internal::tasks::ui::actions::AbstractChangeCompletionAction , 8 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
323,org::eclipse::mylyn::internal::team::ccvs::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
324,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorNewCommentPart , 9 , 3 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
325,org::eclipse::mylyn::internal::bugzilla::core::BugzillaRepositoryConnector , 108 , 61 , 9 , 4 , 60 , 0 , 0 , 0 , 0 , 0 , 
326,org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewer , 12 , 3 , 0 , 0 , 8 , 1 , 1 , 0 , 0 , 0 , 
327,org::eclipse::mylyn::internal::context::ui::actions::InterestIncrementAction , 5 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
328,org::eclipse::mylyn::tasks::ui::editors::LayoutHint , 4 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
329,org::eclipse::mylyn::internal::wikitext::ui::Messages , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
330,org::eclipse::mylyn::internal::bugs::java::AbstractHyperlinkDetector , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
331,org::xplanner::soap::XPlanner::XPlannerSoapBindingStub , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
332,org::eclipse::mylyn::internal::context::ui::commands::AttachContextHandler , 6 , 2 , 0 , 0 , 4 , 1 , 1 , 0 , 0 , 0 , 
333,org::eclipse::mylyn::internal::trac::core::util::TracXmlRpcClientRequest , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
334,org::eclipse::mylyn::internal::wikitext::confluence::core::phrase::SimpleWrappedPhraseModifier , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
335,org::eclipse::mylyn::internal::monitor::usage::UsageStatisticsSummary , 3 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
336,org::eclipse::mylyn::zest::layouts::progress::ProgressEvent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
337,org::eclipse::mylyn::internal::tasks::core::sync::SubmitTaskJob , 15 , 7 , 0 , 0 , 10 , 1 , 0 , 0 , 0 , 0 , 
338,org::eclipse::mylyn::wikitext::core::parser::builder::HtmlDocumentBuilder , 11 , 8 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
339,org::eclipse::mylyn::internal::wikitext::twiki::core::block::HeadingBlock , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
340,org::eclipse::mylyn::internal::tasks::ui::notifications::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
341,org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssReader , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
342,org::eclipse::mylyn::internal::examples::jira::JiraClientExample , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
343,org::eclipse::mylyn::internal::tasks::ui::actions::DisconnectRepositoryAction , 2 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
344,org::eclipse::mylyn::internal::tasks::ui::actions::SearchForRepositoryTask , 3 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
345,org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotifier , 7 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
346,org::eclipse::mylyn::internal::sandbox::dev::InterestDebuggingDecorator , 10 , 2 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
347,org::eclipse::mylyn::monitor::ui::AbstractPartTracker , 4 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
348,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteComponent , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
349,org::eclipse::mylyn::internal::wikitext::core::Messages , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
