,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
760,org::eclipse::jdt::internal::compiler::ast::FalseLiteral , 2 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
761,org::eclipse::jdt::internal::core::SourceRefElementInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
762,org::eclipse::jdt::internal::core::SourceFieldElementInfo , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
763,org::eclipse::jdt::internal::compiler::ast::ConditionalExpression , 24 , 23 , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 
764,org::eclipse::jdt::internal::core::JarEntryFile , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
765,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMemberAccess , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
766,org::eclipse::jdt::internal::core::util::ExceptionTableEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
767,org::eclipse::jdt::internal::compiler::ast::FieldReference , 43 , 39 , 8 , 6 , 0 , 6 , 0 , 0 , 0 , 0 , 
768,org::eclipse::jdt::internal::core::CommitWorkingCopyOperation , 14 , 14 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
769,org::eclipse::jdt::internal::compiler::parser::RecoveredField , 7 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
770,org::eclipse::jdt::internal::core::UserLibraryManager , 6 , 6 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
771,org::eclipse::jdt::internal::core::SourceTypeElementInfo , 7 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
772,org::eclipse::jdt::internal::compiler::ast::JavadocAllocationExpression , 27 , 24 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
773,org::eclipse::jdt::internal::compiler::classfmt::MethodInfo , 13 , 12 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
774,org::eclipse::jdt::core::JavaCore , 172 , 138 , 17 , 6 , 7 , 4 , 1 , 0 , 0 , 0 , 
775,org::eclipse::jdt::internal::core::util::CodeAttribute , 4 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
776,org::eclipse::jdt::internal::core::eval::GlobalVariableWrapper , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
777,org::eclipse::jdt::internal::compiler::classfmt::ClassFileStruct , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
778,org::eclipse::jdt::core::dom::TextElement , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
779,org::eclipse::jdt::internal::codeassist::select::SelectionJavadocParser , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
780,org::eclipse::jdt::internal::core::BinaryField , 9 , 6 , 2 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 
781,org::eclipse::jdt::internal::core::util::CommentRecorderParser , 24 , 19 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 
782,org::eclipse::jdt::core::dom::DocCommentParser , 36 , 33 , 4 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 
783,org::eclipse::jdt::internal::compiler::ast::MemberValuePair , 16 , 15 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
784,org::eclipse::jdt::internal::compiler::impl::Constant , 7 , 6 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
785,org::eclipse::jdt::core::dom::MethodInvocation , 11 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
786,org::eclipse::jdt::internal::core::util::StackMapTableAttribute , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
787,org::eclipse::jdt::internal::core::PackageFragment , 23 , 19 , 3 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 
788,org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedTypeReference , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
789,org::eclipse::jdt::internal::core::search::JavaSearchTypeNameMatch , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
790,org::eclipse::jdt::internal::core::search::indexing::IndexManager , 33 , 30 , 4 , 1 , 3 , 3 , 0 , 0 , 0 , 0 , 
791,org::eclipse::jdt::internal::core::JarPackageFragment , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
792,org::eclipse::jdt::internal::codeassist::impl::AssistImportDeclaration , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
793,org::eclipse::jdt::internal::compiler::ast::IntLiteral , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
794,org::eclipse::jdt::internal::compiler::parser::Parser , 173 , 155 , 20 , 8 , 7 , 4 , 0 , 0 , 0 , 0 , 
795,org::eclipse::jdt::internal::core::builder::State , 18 , 15 , 3 , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 
796,org::eclipse::jdt::internal::eval::CodeSnippetEvaluator , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
797,org::eclipse::jdt::core::dom::TypeDeclarationStatement , 12 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
798,org::eclipse::jdt::internal::compiler::batch::ClasspathJar , 9 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
799,org::eclipse::jdt::internal::core::search::matching::JavaSearchNameEnvironment , 10 , 8 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 
800,org::eclipse::jdt::internal::eval::InstallException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
801,org::eclipse::jdt::internal::core::search::HierarchyScope , 6 , 5 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
802,org::eclipse::jdt::core::search::TypeNameMatch , 10 , 9 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
803,org::eclipse::jdt::internal::core::SearchableEnvironmentRequestor , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
804,org::eclipse::jdt::internal::compiler::batch::CompilationUnit , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
805,org::eclipse::jdt::internal::core::dom::NaiveASTFlattener , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
806,org::eclipse::jdt::internal::compiler::lookup::MethodVerifier15 , 80 , 74 , 18 , 4 , 0 , 8 , 1 , 1 , 1 , 0 , 
807,org::eclipse::jdt::internal::compiler::parser::RecoveryScannerData , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
808,org::eclipse::jdt::internal::core::search::matching::InternalSearchPattern , 4 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
809,org::eclipse::jdt::internal::formatter::DefaultCodeFormatter , 31 , 22 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
810,org::eclipse::jdt::core::dom::MemberValuePair , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
811,org::eclipse::jdt::internal::codeassist::complete::CompletionOnImportReference , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
812,org::eclipse::jdt::internal::core::UserLibrary , 9 , 8 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
813,org::eclipse::jdt::internal::compiler::ast::BinaryExpression , 18 , 18 , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
814,org::eclipse::jdt::internal::core::builder::ClasspathLocation , 5 , 4 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
815,org::eclipse::jdt::internal::core::ResolvedSourceType , 4 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
816,org::eclipse::jdt::internal::core::DiscardWorkingCopyOperation , 6 , 6 , 3 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
817,org::eclipse::jdt::core::dom::ChildPropertyDescriptor , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
818,org::eclipse::jdt::internal::codeassist::impl::AssistOptions , 8 , 5 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
819,org::eclipse::jdt::internal::compiler::lookup::WildcardBinding , 28 , 27 , 3 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 
820,org::eclipse::jdt::internal::compiler::ast::ArrayAllocationExpression , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
821,org::eclipse::jdt::internal::core::search::matching::SecondaryTypeDeclarationPattern , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
822,org::eclipse::jdt::core::dom::EnhancedForStatement , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
823,org::eclipse::jdt::internal::core::JavaElementRequestor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
824,org::eclipse::jdt::internal::compiler::lookup::Scope , 214 , 200 , 38 , 15 , 3 , 8 , 0 , 2 , 1 , 0 , 
825,org::eclipse::jdt::core::dom::BindingComparator , 19 , 17 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
826,org::eclipse::jdt::internal::formatter::AbortFormatting , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
827,org::eclipse::jdt::internal::core::util::ResourceCompilationUnit , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
828,org::eclipse::jdt::internal::core::CompilationUnitProblemFinder , 21 , 17 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
829,org::eclipse::jdt::internal::compiler::ast::PostfixExpression , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
830,org::eclipse::jdt::internal::compiler::problem::ProblemReporter , 194 , 161 , 15 , 5 , 1 , 8 , 2 , 1 , 0 , 0 , 
831,org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
832,org::eclipse::jdt::internal::compiler::lookup::ClassScope , 82 , 77 , 18 , 6 , 1 , 1 , 1 , 0 , 0 , 0 , 
833,org::eclipse::jdt::internal::core::search::PathCollector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
834,org::eclipse::jdt::internal::compiler::ast::BranchStatement , 10 , 10 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
835,org::eclipse::jdt::internal::codeassist::complete::CompletionJavadoc , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
836,org::eclipse::jdt::internal::formatter::Scribe , 102 , 88 , 16 , 3 , 4 , 9 , 1 , 0 , 0 , 1 , 
837,org::eclipse::jdt::internal::core::MemberElementInfo , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
838,org::eclipse::jdt::internal::codeassist::impl::AssistPackageDeclaration , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
839,org::eclipse::jdt::core::search::SearchParticipant , 11 , 9 , 3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
840,org::eclipse::jdt::internal::compiler::problem::AbortType , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
841,org::eclipse::jdt::internal::compiler::parser::RecoveredAnnotation , 2 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
842,org::eclipse::jdt::internal::core::util::LocalVariableTableEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
843,org::eclipse::jdt::internal::compiler::codegen::LongCache , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
844,org::eclipse::jdt::internal::core::search::matching::MatchingNodeSet , 9 , 8 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
845,org::eclipse::jdt::internal::core::search::indexing::SourceIndexerRequestor , 20 , 18 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
846,org::eclipse::jdt::internal::compiler::ast::QualifiedNameReference , 48 , 44 , 7 , 5 , 0 , 7 , 0 , 1 , 0 , 0 , 
847,org::eclipse::jdt::internal::compiler::classfmt::InnerClassInfo , 3 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
848,org::eclipse::jdt::internal::codeassist::select::SelectionOnParameterizedQualifiedTypeReference , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
849,org::eclipse::jdt::internal::core::search::matching::LocalVariablePattern , 8 , 7 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
850,org::eclipse::jdt::internal::compiler::codegen::CodeStream , 66 , 61 , 12 , 9 , 2 , 3 , 0 , 0 , 0 , 0 , 
851,org::eclipse::jdt::core::dom::StringLiteral , 10 , 9 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 
852,org::eclipse::jdt::internal::core::MovePackageFragmentRootOperation , 3 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
853,org::eclipse::jdt::internal::compiler::codegen::StackMapFrameCodeStream , 17 , 17 , 3 , 2 , 0 , 2 , 0 , 2 , 1 , 0 , 
854,org::eclipse::jdt::internal::formatter::align::Alignment , 18 , 16 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
855,org::eclipse::jdt::internal::codeassist::complete::InvalidCursorLocation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
856,org::eclipse::jdt::internal::core::search::SubTypeSearchJob , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
857,org::eclipse::jdt::internal::core::ChangeClasspathOperation , 7 , 5 , 4 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 
858,org::eclipse::jdt::internal::formatter::CascadingMethodInvocationFragmentBuilder , 4 , 4 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
859,org::eclipse::jdt::internal::core::util::ASTNodeFinder , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
860,org::eclipse::jdt::internal::codeassist::complete::CompletionOnParameterizedQualifiedTypeReference , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
861,org::eclipse::jdt::core::search::LocalVariableReferenceMatch , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
862,org::eclipse::jdt::internal::compiler::parser::diagnose::RangeUtil , 5 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
863,org::eclipse::jdt::internal::core::builder::QualifiedNameSet , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
864,org::eclipse::jdt::internal::codeassist::CompletionUnitStructureRequestor , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
865,org::eclipse::jdt::internal::core::util::InnerClassesAttribute , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
866,org::eclipse::jdt::internal::compiler::env::AccessRestriction , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
867,org::eclipse::jdt::internal::eval::CodeSnippetThisReference , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
868,org::eclipse::jdt::internal::core::PackageFragmentInfo , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
869,org::eclipse::jdt::internal::compiler::lookup::ImportConflictBinding , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
870,org::eclipse::jdt::core::dom::PrefixExpression , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
871,org::eclipse::jdt::internal::compiler::parser::diagnose::LexStream , 6 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
872,org::eclipse::jdt::internal::core::search::indexing::AbstractIndexer , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
873,org::eclipse::jdt::core::dom::Annotation , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
874,org::eclipse::jdt::internal::core::ClasspathAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
875,org::eclipse::jdt::internal::compiler::lookup::BinaryLocalVariableBinding , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
876,org::eclipse::jdt::internal::codeassist::complete::CompletionNodeDetector , 3 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
877,org::eclipse::jdt::core::dom::IfStatement , 10 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
878,org::eclipse::jdt::internal::core::search::matching::QualifiedTypeDeclarationPattern , 10 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
879,org::eclipse::jdt::internal::compiler::ast::LocalDeclaration , 29 , 27 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
880,org::eclipse::jdt::internal::core::hierarchy::ChangeCollector , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
881,org::eclipse::jdt::internal::codeassist::select::SelectionParser , 25 , 24 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 
882,org::eclipse::jdt::core::dom::Comment , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
883,org::eclipse::jdt::internal::core::search::matching::DeclarationOfAccessedFieldsPattern , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
884,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocFieldReference , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
885,org::eclipse::jdt::internal::core::JavaModelCache , 7 , 4 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 
886,org::eclipse::jdt::internal::compiler::util::HashtableOfPackage , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
887,org::eclipse::jdt::internal::core::ResolvedSourceMethod , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
888,org::eclipse::jdt::internal::core::Member , 19 , 16 , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 
889,org::eclipse::jdt::internal::core::SourceMapper , 48 , 38 , 5 , 3 , 4 , 1 , 0 , 0 , 0 , 0 , 
890,org::eclipse::jdt::core::util::OpcodeStringValues , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
891,org::eclipse::jdt::core::formatter::IndentManipulation , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
892,org::eclipse::jdt::core::dom::AbstractTypeDeclaration , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
893,org::eclipse::jdt::core::dom::SwitchCase , 9 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
894,org::eclipse::jdt::internal::compiler::SourceElementParser , 21 , 18 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
895,org::eclipse::jdt::core::dom::TypeLiteral , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
896,org::eclipse::jdt::internal::compiler::ast::StringLiteralConcatenation , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
897,org::eclipse::jdt::internal::core::search::PatternSearchJob , 8 , 8 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
898,org::eclipse::jdt::internal::compiler::ast::DoStatement , 17 , 17 , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
899,org::eclipse::jdt::internal::core::util::Util , 68 , 58 , 8 , 1 , 5 , 4 , 0 , 0 , 0 , 0 , 
900,org::eclipse::jdt::internal::codeassist::select::SelectionNodeFound , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
901,org::eclipse::jdt::internal::eval::CodeSnippetSkeleton , 8 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
902,org::eclipse::jdt::core::search::TypeNameRequestor , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
903,org::eclipse::jdt::internal::core::search::matching::PackageReferenceLocator , 26 , 21 , 2 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 
904,org::eclipse::jdt::internal::core::dom::rewrite::SourceModifier , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
905,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSendName , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
906,org::eclipse::jdt::internal::compiler::problem::ProblemHandler , 13 , 11 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
907,org::eclipse::jdt::internal::core::DeltaProcessingState , 26 , 24 , 6 , 4 , 3 , 1 , 0 , 0 , 0 , 0 , 
908,org::eclipse::jdt::internal::core::SetClasspathOperation , 32 , 29 , 4 , 1 , 2 , 1 , 0 , 1 , 1 , 0 , 
909,org::eclipse::jdt::internal::core::jdom::DOMCompilationUnit , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
910,org::eclipse::jdt::internal::core::SetVariablesOperation , 4 , 4 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
911,org::eclipse::jdt::core::dom::MarkerAnnotation , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
912,org::eclipse::jdt::internal::core::search::matching::TypeDeclarationPattern , 16 , 13 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
913,org::eclipse::jdt::internal::codeassist::select::SelectionOnSuperReference , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
914,org::eclipse::jdt::internal::core::JavaModelManager , 141 , 126 , 25 , 8 , 8 , 9 , 0 , 2 , 1 , 0 , 
915,org::eclipse::jdt::internal::core::BufferManager , 4 , 3 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
916,org::eclipse::jdt::internal::core::search::matching::ClasspathSourceDirectory , 7 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
917,org::eclipse::jdt::internal::core::search::indexing::AddJarFileToIndex , 5 , 5 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
918,org::eclipse::jdt::core::dom::SingleVariableDeclaration , 13 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
919,org::eclipse::jdt::internal::compiler::ast::SuperReference , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
920,org::eclipse::jdt::internal::core::util::ToStringSorter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
921,org::eclipse::jdt::internal::compiler::ast::DoubleLiteral , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
922,org::eclipse::jdt::internal::compiler::util::HashtableOfIntValues , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
923,org::eclipse::jdt::internal::compiler::classfmt::FieldInfoWithAnnotation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
924,org::eclipse::jdt::internal::compiler::ast::Clinit , 14 , 14 , 3 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 
925,org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
926,org::eclipse::jdt::core::compiler::CompilationProgress , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
927,org::eclipse::jdt::internal::core::dom::rewrite::ImportRewriteAnalyzer , 7 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
928,org::eclipse::jdt::internal::compiler::lookup::SyntheticMethodBinding , 10 , 10 , 4 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 
929,org::eclipse::jdt::internal::core::dom::rewrite::NodeInfoStore , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
930,org::eclipse::jdt::core::dom::QualifiedName , 14 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
931,org::eclipse::jdt::core::dom::SuperConstructorInvocation , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
932,org::eclipse::jdt::core::ClasspathVariableInitializer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
933,org::eclipse::jdt::internal::core::ClassFile , 44 , 40 , 4 , 2 , 3 , 0 , 0 , 0 , 0 , 0 , 
934,org::eclipse::jdt::internal::compiler::util::HashtableOfLong , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
935,org::eclipse::jdt::internal::compiler::codegen::BranchLabel , 9 , 8 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 
936,org::eclipse::jdt::internal::core::util::LocalVariableTypeTableEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
937,org::eclipse::jdt::internal::compiler::lookup::AnnotationHolder , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
938,org::eclipse::jdt::internal::compiler::ast::CompoundAssignment , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
939,org::eclipse::jdt::core::search::TypeParameterReferenceMatch , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
940,org::eclipse::jdt::internal::core::ClasspathAccessRule , 2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
941,org::eclipse::jdt::internal::core::CompilationUnit , 73 , 62 , 10 , 4 , 6 , 1 , 0 , 1 , 0 , 0 , 
942,org::eclipse::jdt::internal::core::search::matching::SuperTypeNamesCollector , 14 , 13 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
943,org::eclipse::jdt::internal::core::DocumentAdapter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
944,org::eclipse::jdt::internal::compiler::lookup::MethodVerifier , 49 , 47 , 10 , 4 , 1 , 3 , 1 , 1 , 0 , 0 , 
945,org::eclipse::jdt::internal::core::jdom::DOMInitializer , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
946,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocTypeParamReference , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
947,org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedTypeReference , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
948,org::eclipse::jdt::internal::compiler::ast::SingleMemberAnnotation , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
949,org::eclipse::jdt::internal::core::util::BindingKeyResolver , 27 , 26 , 6 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
