,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
735,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSItem , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
736,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSSubItemDetails , 19 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
737,org::eclipse::pde::internal::core::builders::BuildErrorReporter , 27 , 19 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
738,org::eclipse::pde::internal::core::schema::SchemaAttribute , 7 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
739,org::eclipse::pde::internal::ui::wizards::site::NewSiteProjectCreationOperation , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
740,org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationDelegate , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
741,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModel , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
742,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSPerformWhen , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
743,org::eclipse::pde::internal::core::AbstractModelManager , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
744,org::eclipse::pde::internal::ui::editor::schema::SchemaInputContextManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
745,org::eclipse::pde::internal::ui::editor::schema::SchemaSpecSection , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
746,org::eclipse::pde::internal::core::builders::XMLErrorReporter , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
747,org::eclipse::pde::internal::core::product::ProductModelFactory , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
748,org::eclipse::pde::internal::ui::editor::actions::PDEActionConstants , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
749,org::eclipse::pde::internal::ui::editor::plugin::NewElementAction , 10 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
750,org::eclipse::pde::internal::ui::editor::schema::SchemaSourcePage , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
751,org::eclipse::pde::internal::ui::editor::text::PDEWordFinder , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
752,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpEditor , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
753,org::eclipse::pde::internal::ui::nls::ExternalizeStringsLabelProvider , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
754,org::eclipse::pde::internal::ui::util::OverlayIcon , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
755,org::eclipse::pde::internal::ui::parts::StatusInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
756,org::eclipse::pde::internal::core::RequiredPluginsClasspathContainer , 17 , 14 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
757,org::eclipse::pde::internal::ui::tests::macro::WindowCommandTarget , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
758,org::eclipse::pde::internal::ui::editor::feature::URLDetailsSection , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
759,org::eclipse::pde::internal::ui::editor::context::XMLInputContext , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
760,org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectOperation , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
761,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSBlock , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
762,org::eclipse::pde::internal::ui::editor::plugin::ExtensionAttributePointDectector , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
763,org::eclipse::pde::internal::core::text::bundle::ExecutionEnvironment , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
764,org::eclipse::pde::internal::ui::editor::contentassist::TypeCompletionProposal , 7 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
765,org::eclipse::pde::internal::ui::correction::RemoveImportPackageResolution , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
766,org::eclipse::pde::internal::ui::util::TemplateFileGenerator , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
767,org::eclipse::pde::internal::ui::wizards::product::TextEditUtilities , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
768,org::eclipse::pde::internal::ui::commands::CommandCopyFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
769,org::eclipse::pde::internal::ui::correction::UnsupportedSingletonDirectiveResolution , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
770,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterSimpleCSWizardPage , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
771,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTaskGroup , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
772,org::eclipse::pde::internal::core::product::JREInfo , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
773,org::eclipse::pde::internal::ui::wizards::product::RemoveSplashHandlerBindingAction , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
774,org::eclipse::pde::internal::ui::editor::text::XMLWhitespaceDetector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
775,org::eclipse::pde::internal::ui::editor::SourceOutlinePage , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
776,org::eclipse::pde::internal::ui::editor::plugin::JavaAttributeWizard , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
777,org::eclipse::pde::internal::core::ExtensionDeltaEvent , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
778,org::eclipse::pde::internal::core::text::bundle::FragmentHostHeader , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
779,org::eclipse::pde::internal::ui::editor::PDEProjectionViewer , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
780,org::eclipse::pde::internal::core::build::BuildModelFactory , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
781,org::eclipse::pde::internal::core::PDEManager , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
782,org::eclipse::pde::internal::ui::editor::target::LocationDialog , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
783,org::eclipse::pde::internal::ui::refactoring::PDERefactor , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
784,org::eclipse::pde::internal::ui::views::dependencies::CalleesTreeContentProvider , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
785,org::eclipse::pde::internal::ui::editor::build::BuildPage , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
786,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsAction , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
787,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSDetails , 13 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
788,org::eclipse::pde::internal::ui::editor::plugin::ManifestSourcePage , 16 , 9 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
789,org::eclipse::pde::internal::core::util::PropertiesUtil , 3 , 3 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
790,org::eclipse::pde::internal::ui::editor::contentassist::display::HTML2TextReader , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
791,org::eclipse::pde::ui::launcher::TracingTab , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
792,org::eclipse::pde::internal::ui::refactoring::RenamePluginProcessor , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
793,org::eclipse::pde::internal::ui::correction::AddDefaultExecutionEnvironmentResolution , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
794,org::eclipse::pde::internal::core::ClasspathUtilCore , 20 , 19 , 5 , 3 , 4 , 0 , 0 , 0 , 0 , 0 , 
795,org::eclipse::pde::internal::ui::editor::actions::CollapseAction , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
796,org::eclipse::pde::ui::templates::PluginReference , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
797,org::eclipse::pde::internal::ui::launcher::VMHelper , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
798,org::eclipse::pde::internal::ui::refactoring::BundleManifestChange , 7 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
799,org::eclipse::pde::internal::core::builders::SchemaTransformer , 8 , 8 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
800,org::eclipse::pde::internal::core::natures::PDE , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
801,org::eclipse::pde::internal::ui::views::plugins::ImportActionGroup , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
802,org::eclipse::pde::internal::ui::refactoring::PluginManifestChange , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
803,org::eclipse::pde::internal::core::target::TargetPlugin , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
804,org::eclipse::pde::internal::ui::wizards::cheatsheet::CSCategoryTrackerUtil , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
805,org::eclipse::pde::internal::ui::wizards::toc::RegisterTocOperation , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
806,org::eclipse::pde::internal::ui::search::PluginSearchPage , 11 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
807,org::eclipse::pde::core::ModelChangedEvent , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
808,org::eclipse::pde::internal::ui::wizards::imports::BaseImportWizardSecondPage , 6 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
809,org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewListPage , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
810,org::eclipse::pde::internal::ui::wizards::Category , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
811,org::eclipse::pde::internal::ui::editor::plugin::ExportPackageVisibilitySection , 7 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
812,org::eclipse::pde::internal::ui::editor::feature::DataSection , 4 , 4 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
813,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizardPage , 4 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
814,org::eclipse::pde::internal::ui::editor::plugin::rows::ButtonAttributeRow , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
815,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSOnCompletion , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
816,org::eclipse::pde::internal::ui::editor::PDEDragAdapter , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
817,org::eclipse::pde::internal::core::TargetPlatformResetJob , 5 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
818,org::eclipse::pde::internal::ui::editor::feature::FeatureInputContext , 3 , 3 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 
819,org::eclipse::pde::internal::ui::tests::macro::XMLDefaultHandler , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
820,org::eclipse::pde::internal::ui::editor::text::PluginXMLTextHover , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
821,org::eclipse::pde::internal::ui::search::ClassSearchParticipant , 6 , 4 , 0 , 0 , 0 , 3 , 0 , 1 , 0 , 0 , 
822,org::eclipse::pde::internal::core::feature::IdentifiableObject , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
823,org::eclipse::pde::internal::ui::editor::text::PluginXMLConfiguration , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
824,org::eclipse::pde::internal::core::plugin::AbbreviatedFragmentModel , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
825,org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointWizard , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
826,org::eclipse::pde::internal::ui::tests::macro::MacroInstruction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
827,org::eclipse::pde::internal::core::plugin::WorkspacePluginModelBase , 8 , 8 , 2 , 2 , 1 , 2 , 0 , 2 , 0 , 0 , 
828,org::eclipse::pde::internal::ui::wizards::plugin::NewFragmentProjectWizard , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
829,org::eclipse::pde::internal::ui::editor::FormEntryAdapter , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
830,org::eclipse::pde::internal::ui::editor::plugin::PluginInputContext , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
831,org::eclipse::pde::internal::ui::correction::AppendSeperatorBuildEntryResolution , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
832,org::eclipse::pde::internal::core::target::EnvironmentInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
833,org::eclipse::pde::internal::core::plugin::PluginObject , 6 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
834,org::eclipse::pde::internal::ui::util::AbstractOverlayIcon , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
835,org::eclipse::pde::internal::ui::tests::macro::ExpansionCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
836,org::eclipse::pde::internal::ui::editor::product::IntroSection , 12 , 10 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
837,org::eclipse::pde::internal::ui::wizards::exports::ProductConfigurationSection , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
838,org::eclipse::pde::internal::core::BinaryRepositoryProvider , 2 , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
839,org::eclipse::pde::internal::core::util::PatternConstructor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
840,org::eclipse::pde::internal::ui::editor::plugin::ManifestHyperlinkDetector , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
841,org::eclipse::pde::internal::ui::views::plugins::PluginsView , 11 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
842,org::eclipse::pde::internal::ui::tests::macro::ModifyCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
843,org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsAction , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
844,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizard , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
845,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSEditor , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
846,org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceTemplate , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
847,org::eclipse::pde::internal::ui::editor::toc::TocInputContext , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
848,org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsWizard , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
849,org::eclipse::pde::internal::core::text::DocumentElementNode , 5 , 3 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 
850,org::eclipse::pde::internal::ui::templates::rcp::HelloRCPNewWizard , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
851,org::eclipse::pde::internal::core::ClasspathHelper , 11 , 9 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 
852,org::eclipse::pde::ui::launcher::EclipseApplicationLaunchConfiguration , 11 , 10 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
853,org::eclipse::pde::internal::ui::parts::SharedPartWithButtons , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
854,org::eclipse::pde::internal::ui::editor::text::AnnotationModelFactory , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
855,org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentOperation , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
856,org::eclipse::pde::internal::ui::wizards::toc::RegisterTocWizard , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
857,org::eclipse::ui::internal::views::log::LogViewLabelProvider , 6 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
858,org::eclipse::pde::core::plugin::ModelEntry , 4 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
859,org::eclipse::pde::internal::ui::search::dialogs::PluginArtifactSearchHandler , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
860,org::eclipse::pde::internal::core::TargetWeaver , 3 , 2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
861,org::eclipse::pde::internal::ui::parts::PDESourceViewer , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
862,org::eclipse::pde::internal::ui::editor::plugin::ExtensionPointDetails , 6 , 4 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 
863,org::eclipse::pde::internal::ui::templates::ide::HelloWorldCmdNewWizard , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
864,org::eclipse::pde::internal::ui::editor::plugin::LoopDialog , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
865,org::eclipse::pde::internal::ui::editor::plugin::MissingResourcePage , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
866,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveSubStepAction , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
867,org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizardPage , 11 , 9 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
868,org::eclipse::pde::internal::ui::editor::site::CategoryDetailsSection , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
869,org::eclipse::pde::internal::ui::wizards::imports::FeatureImportOperation , 5 , 5 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
870,org::eclipse::pde::internal::ui::editor::schema::DocSection , 7 , 5 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
871,org::eclipse::pde::internal::ui::editor::OpenManifestAction , 5 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
872,org::eclipse::pde::internal::core::plugin::IdentifiablePluginObject , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
873,org::eclipse::pde::internal::ui::editor::feature::URLSection , 2 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
874,org::eclipse::pde::internal::ui::search::dependencies::AddNewDependenciesOperation , 8 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
875,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveStepAction , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
876,org::eclipse::pde::internal::ui::search::dependencies::CalculateUsesOperation , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
877,org::eclipse::pde::internal::ui::launcher::OSGiMigrationDelegate , 2 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
878,org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpCommandDetails , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
879,org::eclipse::pde::internal::ui::ShowErrorInStackTraceConsoleAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
880,org::eclipse::pde::internal::ui::editor::AbstractFoldingStructureProvider , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
881,org::eclipse::pde::internal::ui::wizards::WizardElement , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
882,org::eclipse::pde::internal::ui::editor::text::ArgumentRule , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
883,org::eclipse::pde::internal::ui::correction::RemoveLazyLoadingDirectiveResolution , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
884,org::eclipse::pde::internal::ui::views::dependencies::HistoryListDialog , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
885,org::eclipse::pde::internal::ui::tests::macro::RecordAction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
886,org::eclipse::pde::internal::ui::tests::macro::CommandTarget , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
887,org::eclipse::pde::internal::ui::search::PreviewReferenceAction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
888,org::eclipse::pde::internal::ui::editor::target::ContentPage , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
889,org::eclipse::pde::internal::ui::wizards::extension::BaseExtensionPointMainPage , 16 , 16 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 
890,org::eclipse::pde::internal::ui::wizards::exports::JNLPTab , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
891,org::eclipse::pde::internal::core::plugin::WorkspaceExtensionsModel , 4 , 4 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 
892,org::eclipse::pde::internal::ui::editor::text::XMLPartitionScanner , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
893,org::eclipse::pde::internal::ui::nls::ModelChangeFile , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
894,org::eclipse::pde::internal::core::builders::FragmentErrorReporter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
895,org::eclipse::pde::internal::ui::correction::UpdateClasspathResolution , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
896,org::eclipse::pde::internal::ui::editor::plugin::DependencyAnalysisSection , 8 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
897,org::eclipse::pde::internal::core::AbstractModel , 5 , 4 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
898,org::eclipse::pde::internal::ui::editor::context::ManifestDocumentSetupParticipant , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
899,org::eclipse::pde::internal::core::PDEState , 24 , 23 , 1 , 1 , 2 , 1 , 0 , 1 , 1 , 0 , 
900,org::eclipse::pde::internal::ui::editor::plugin::BlankQuery , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
901,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSMasterTreeSection , 16 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
902,org::eclipse::pde::internal::ui::correction::UpdateActivationResolution , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
903,org::eclipse::pde::internal::core::P2Utils , 11 , 9 , 1 , 1 , 0 , 5 , 0 , 1 , 1 , 0 , 
904,org::eclipse::pde::internal::core::feature::FeatureObject , 4 , 4 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
905,org::eclipse::pde::internal::core::schema::StorageSchemaDescriptor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
906,org::eclipse::pde::internal::ui::editor::product::FeatureSection , 8 , 7 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 
907,org::eclipse::pde::internal::ui::editor::PDEHyperlinkDetector , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
908,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSParam , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
909,org::eclipse::pde::internal::ui::editor::MultiSourceEditor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
910,org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerWizard , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
911,org::eclipse::pde::internal::ui::editor::context::InputContext , 7 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
912,org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpDescriptionDetails , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
913,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDescription , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
914,org::eclipse::pde::internal::ui::commands::CommandComposerDialog , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
915,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpInputContextManager , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
916,org::eclipse::pde::internal::ui::editor::schema::NewReferenceAction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
917,org::eclipse::pde::internal::core::builders::PDEBuilderHelper , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
